timestamp,source_ip,target_ip,source_port,target_port,packet_size,attack_mode,label,packet_length,packet_summary
2024-04-21T17:23:19.354090,248.201.20.225,192.168.31.185,10388,100,196,udp,malicious,28,IP / UDP 248.201.20.225:10388 > 192.168.31.185:100
2024-04-21T17:23:19.364064,116.28.216.195,192.168.31.185,16845,100,86,icmp,malicious,28,IP / ICMP 116.28.216.195 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.371045,46.236.174.35,192.168.31.185,1707,100,250,udp,malicious,28,IP / UDP 46.236.174.35:1707 > 192.168.31.185:100
2024-04-21T17:23:19.378026,130.12.146.115,192.168.31.185,18990,100,255,udp,malicious,28,IP / UDP 130.12.146.115:18990 > 192.168.31.185:100
2024-04-21T17:23:19.386005,251.110.39.206,192.168.31.185,32806,100,128,syn,malicious,40,IP / TCP 251.110.39.206:32806 > 192.168.31.185:100 S
2024-04-21T17:23:19.394980,192.85.192.238,192.168.31.185,7130,100,218,icmp,malicious,28,IP / ICMP 192.85.192.238 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.401962,188.235.164.91,192.168.31.185,31501,100,1467,icmp,malicious,28,IP / ICMP 188.235.164.91 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.409942,96.148.109.114,192.168.31.185,42142,100,80,icmp,malicious,28,IP / ICMP 96.148.109.114 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.416922,63.51.119.3,192.168.31.185,52550,100,1387,icmp,malicious,28,IP / ICMP 63.51.119.3 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.424901,131.170.222.204,192.168.31.185,22240,100,967,syn,malicious,40,IP / TCP 131.170.222.204:22240 > 192.168.31.185:100 S
2024-04-21T17:23:19.431883,219.220.166.14,192.168.31.185,32726,100,875,syn,malicious,40,IP / TCP 219.220.166.14:32726 > 192.168.31.185:100 S
2024-04-21T17:23:19.439861,242.69.75.128,192.168.31.185,56519,100,739,icmp,malicious,28,IP / ICMP 242.69.75.128 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.451829,43.18.114.26,192.168.31.185,48893,100,796,syn,malicious,40,IP / TCP 43.18.114.26:48893 > 192.168.31.185:100 S
2024-04-21T17:23:19.461803,226.66.247.163,192.168.31.185,44972,100,412,udp,malicious,28,IP / UDP 226.66.247.163:44972 > 192.168.31.185:100
2024-04-21T17:23:19.470779,161.253.128.235,192.168.31.185,45906,100,136,icmp,malicious,28,IP / ICMP 161.253.128.235 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.477760,144.93.237.160,192.168.31.185,50672,100,1010,syn,malicious,40,IP / TCP 144.93.237.160:50672 > 192.168.31.185:100 S
2024-04-21T17:23:19.485739,229.183.161.165,192.168.31.185,32090,100,1362,udp,malicious,28,IP / UDP 229.183.161.165:32090 > 192.168.31.185:100
2024-04-21T17:23:19.492720,245.113.38.4,192.168.31.185,4590,100,170,udp,malicious,28,IP / UDP 245.113.38.4:4590 > 192.168.31.185:100
2024-04-21T17:23:19.501696,82.204.252.225,192.168.31.185,29330,100,610,syn,malicious,40,IP / TCP 82.204.252.225:29330 > 192.168.31.185:100 S
2024-04-21T17:23:19.507680,130.23.253.54,192.168.31.185,63917,100,384,udp,malicious,28,IP / UDP 130.23.253.54:63917 > 192.168.31.185:100
2024-04-21T17:23:19.518650,121.164.183.206,192.168.31.185,6203,100,154,udp,malicious,28,IP / UDP 121.164.183.206:6203 > 192.168.31.185:100
2024-04-21T17:23:19.530618,226.109.183.165,192.168.31.185,9595,100,965,icmp,malicious,28,IP / ICMP 226.109.183.165 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.539595,85.122.159.26,192.168.31.185,22133,100,936,syn,malicious,40,IP / TCP 85.122.159.26:22133 > 192.168.31.185:100 S
2024-04-21T17:23:19.550565,148.152.29.63,192.168.31.185,47625,100,957,udp,malicious,28,IP / UDP 148.152.29.63:47625 > 192.168.31.185:100
2024-04-21T17:23:19.563530,89.87.30.230,192.168.31.185,61077,100,55,udp,malicious,28,IP / UDP 89.87.30.230:61077 > 192.168.31.185:100
2024-04-21T17:23:19.575498,10.26.215.55,192.168.31.185,60411,100,445,icmp,malicious,28,IP / ICMP 10.26.215.55 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.581482,38.90.252.152,192.168.31.185,64294,100,747,udp,malicious,28,IP / UDP 38.90.252.152:64294 > 192.168.31.185:100
2024-04-21T17:23:19.586469,116.195.26.2,192.168.31.185,36838,100,1339,syn,malicious,40,IP / TCP 116.195.26.2:36838 > 192.168.31.185:100 S
2024-04-21T17:23:19.592454,107.187.126.37,192.168.31.185,45092,100,1442,syn,malicious,40,IP / TCP 107.187.126.37:45092 > 192.168.31.185:100 S
2024-04-21T17:23:19.598437,154.3.71.143,192.168.31.185,11750,100,65,icmp,malicious,28,IP / ICMP 154.3.71.143 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.605419,144.132.101.112,192.168.31.185,47344,100,830,udp,malicious,28,IP / UDP 144.132.101.112:47344 > 192.168.31.185:100
2024-04-21T17:23:19.611402,117.223.171.111,192.168.31.185,53223,100,305,udp,malicious,28,IP / UDP 117.223.171.111:53223 > 192.168.31.185:100
2024-04-21T17:23:19.616389,129.19.187.172,192.168.31.185,6641,100,1294,syn,malicious,40,IP / TCP 129.19.187.172:6641 > 192.168.31.185:100 S
2024-04-21T17:23:19.623370,65.41.164.186,192.168.31.185,42828,100,682,icmp,malicious,28,IP / ICMP 65.41.164.186 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.628356,21.39.131.88,192.168.31.185,20206,100,163,syn,malicious,40,IP / TCP 21.39.131.88:20206 > 192.168.31.185:100 S
2024-04-21T17:23:19.636335,146.85.40.188,192.168.31.185,41489,100,207,syn,malicious,40,IP / TCP 146.85.40.188:41489 > 192.168.31.185:100 S
2024-04-21T17:23:19.645312,51.63.250.80,192.168.31.185,22999,100,1106,udp,malicious,28,IP / UDP 51.63.250.80:22999 > 192.168.31.185:100
2024-04-21T17:23:19.651295,38.136.121.65,192.168.31.185,34030,100,158,icmp,malicious,28,IP / ICMP 38.136.121.65 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.658278,141.17.203.75,192.168.31.185,2992,100,194,icmp,malicious,28,IP / ICMP 141.17.203.75 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.663266,202.48.6.95,192.168.31.185,8642,100,266,syn,malicious,40,IP / TCP 202.48.6.95:8642 > 192.168.31.185:100 S
2024-04-21T17:23:19.671243,8.181.236.236,192.168.31.185,46312,100,827,syn,malicious,40,IP / TCP 8.181.236.236:46312 > 192.168.31.185:100 S
2024-04-21T17:23:19.678223,28.150.16.115,192.168.31.185,4242,100,1389,udp,malicious,28,IP / UDP 28.150.16.115:4242 > 192.168.31.185:100
2024-04-21T17:23:19.685206,95.50.10.12,192.168.31.185,11771,100,1306,icmp,malicious,28,IP / ICMP 95.50.10.12 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.692186,188.246.252.79,192.168.31.185,37819,100,836,icmp,malicious,28,IP / ICMP 188.246.252.79 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.698170,244.247.75.145,192.168.31.185,53159,100,626,icmp,malicious,28,IP / ICMP 244.247.75.145 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.703157,19.37.189.62,192.168.31.185,62504,100,1121,syn,malicious,40,IP / TCP 19.37.189.62:62504 > 192.168.31.185:100 S
2024-04-21T17:23:19.708143,69.17.158.200,192.168.31.185,31044,100,324,syn,malicious,40,IP / TCP 69.17.158.200:31044 > 192.168.31.185:100 S
2024-04-21T17:23:19.713130,79.214.246.187,192.168.31.185,52720,100,957,udp,malicious,28,IP / UDP 79.214.246.187:52720 > 192.168.31.185:100
2024-04-21T17:23:19.717119,54.3.184.194,192.168.31.185,48254,100,1179,icmp,malicious,28,IP / ICMP 54.3.184.194 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.722106,117.192.187.131,192.168.31.185,13218,100,757,icmp,malicious,28,IP / ICMP 117.192.187.131 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.730085,137.151.130.193,192.168.31.185,7479,100,1219,udp,malicious,28,IP / UDP 137.151.130.193:7479 > 192.168.31.185:100
2024-04-21T17:23:19.736068,200.86.95.213,192.168.31.185,49770,100,748,syn,malicious,40,IP / TCP 200.86.95.213:49770 > 192.168.31.185:100 S
2024-04-21T17:23:19.741056,103.107.73.92,192.168.31.185,48899,100,873,syn,malicious,40,IP / TCP 103.107.73.92:48899 > 192.168.31.185:100 S
2024-04-21T17:23:19.746042,241.11.1.174,192.168.31.185,5672,100,1232,icmp,malicious,28,IP / ICMP 241.11.1.174 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.753023,177.189.1.119,192.168.31.185,9885,100,317,icmp,malicious,28,IP / ICMP 177.189.1.119 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.760005,73.173.246.15,192.168.31.185,32470,100,295,syn,malicious,40,IP / TCP 73.173.246.15:32470 > 192.168.31.185:100 S
2024-04-21T17:23:19.767983,93.173.7.234,192.168.31.185,23976,100,1468,udp,malicious,28,IP / UDP 93.173.7.234:23976 > 192.168.31.185:100
2024-04-21T17:23:19.772970,200.208.159.19,192.168.31.185,20282,100,936,udp,malicious,28,IP / UDP 200.208.159.19:20282 > 192.168.31.185:100
2024-04-21T17:23:19.777957,11.220.198.63,192.168.31.185,23455,100,919,udp,malicious,28,IP / UDP 11.220.198.63:23455 > 192.168.31.185:100
2024-04-21T17:23:19.782943,242.167.65.19,192.168.31.185,22553,100,300,icmp,malicious,28,IP / ICMP 242.167.65.19 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.787931,222.226.36.220,192.168.31.185,51250,100,1385,udp,malicious,28,IP / UDP 222.226.36.220:51250 > 192.168.31.185:100
2024-04-21T17:23:19.792916,135.233.58.204,192.168.31.185,52861,100,1417,syn,malicious,40,IP / TCP 135.233.58.204:52861 > 192.168.31.185:100 S
2024-04-21T17:23:19.798901,57.128.15.228,192.168.31.185,32066,100,1136,syn,malicious,40,IP / TCP 57.128.15.228:32066 > 192.168.31.185:100 S
2024-04-21T17:23:19.805882,241.147.49.6,192.168.31.185,13518,100,714,syn,malicious,40,IP / TCP 241.147.49.6:13518 > 192.168.31.185:100 S
2024-04-21T17:23:19.810869,43.174.223.229,192.168.31.185,3322,100,219,syn,malicious,40,IP / TCP 43.174.223.229:3322 > 192.168.31.185:100 S
2024-04-21T17:23:19.816853,63.61.251.181,192.168.31.185,6521,100,1078,icmp,malicious,28,IP / ICMP 63.61.251.181 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.823834,100.188.66.152,192.168.31.185,33881,100,668,syn,malicious,40,IP / TCP 100.188.66.152:33881 > 192.168.31.185:100 S
2024-04-21T17:23:19.829818,49.46.65.157,192.168.31.185,43303,100,400,icmp,malicious,28,IP / ICMP 49.46.65.157 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.834805,152.85.12.113,192.168.31.185,16694,100,1310,syn,malicious,40,IP / TCP 152.85.12.113:16694 > 192.168.31.185:100 S
2024-04-21T17:23:19.841786,28.3.15.77,192.168.31.185,21908,100,1026,icmp,malicious,28,IP / ICMP 28.3.15.77 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.846774,94.121.113.178,192.168.31.185,48164,100,755,udp,malicious,28,IP / UDP 94.121.113.178:48164 > 192.168.31.185:100
2024-04-21T17:23:19.852756,85.4.165.177,192.168.31.185,9242,100,86,icmp,malicious,28,IP / ICMP 85.4.165.177 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.858740,250.154.22.220,192.168.31.185,59640,100,1278,syn,malicious,40,IP / TCP 250.154.22.220:59640 > 192.168.31.185:100 S
2024-04-21T17:23:19.862731,83.230.101.87,192.168.31.185,57611,100,872,icmp,malicious,28,IP / ICMP 83.230.101.87 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.869712,69.128.62.7,192.168.31.185,3308,100,1294,icmp,malicious,28,IP / ICMP 69.128.62.7 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.874699,240.27.15.232,192.168.31.185,50294,100,738,udp,malicious,28,IP / UDP 240.27.15.232:50294 > 192.168.31.185:100
2024-04-21T17:23:19.881679,204.30.234.141,192.168.31.185,47511,100,1124,icmp,malicious,28,IP / ICMP 204.30.234.141 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.889659,205.71.46.37,192.168.31.185,57138,100,213,icmp,malicious,28,IP / ICMP 205.71.46.37 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.904618,46.39.171.194,192.168.31.185,27830,100,438,syn,malicious,40,IP / TCP 46.39.171.194:27830 > 192.168.31.185:100 S
2024-04-21T17:23:19.908607,176.91.110.190,192.168.31.185,34784,100,1085,udp,malicious,28,IP / UDP 176.91.110.190:34784 > 192.168.31.185:100
2024-04-21T17:23:19.915590,71.119.156.9,192.168.31.185,41582,100,1213,syn,malicious,40,IP / TCP 71.119.156.9:41582 > 192.168.31.185:100 S
2024-04-21T17:23:19.923567,149.156.13.213,192.168.31.185,56462,100,766,syn,malicious,40,IP / TCP 149.156.13.213:56462 > 192.168.31.185:100 S
2024-04-21T17:23:19.929552,66.205.51.251,192.168.31.185,18749,100,886,syn,malicious,40,IP / TCP 66.205.51.251:18749 > 192.168.31.185:100 S
2024-04-21T17:23:19.936534,93.143.250.35,192.168.31.185,18115,100,998,icmp,malicious,28,IP / ICMP 93.143.250.35 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.942516,158.188.30.99,192.168.31.185,45029,100,1044,udp,malicious,28,IP / UDP 158.188.30.99:45029 > 192.168.31.185:100
2024-04-21T17:23:19.950496,74.197.138.64,192.168.31.185,37405,100,385,syn,malicious,40,IP / TCP 74.197.138.64:37405 > 192.168.31.185:100 S
2024-04-21T17:23:19.956479,43.185.169.234,192.168.31.185,28599,100,990,udp,malicious,28,IP / UDP 43.185.169.234:28599 > 192.168.31.185:100
2024-04-21T17:23:19.961467,38.156.205.218,192.168.31.185,46472,100,527,icmp,malicious,28,IP / ICMP 38.156.205.218 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.967450,12.89.169.175,192.168.31.185,59390,100,462,udp,malicious,28,IP / UDP 12.89.169.175:59390 > 192.168.31.185:100
2024-04-21T17:23:19.972437,34.214.199.108,192.168.31.185,61576,100,1096,udp,malicious,28,IP / UDP 34.214.199.108:61576 > 192.168.31.185:100
2024-04-21T17:23:19.977423,100.95.145.56,192.168.31.185,3068,100,982,icmp,malicious,28,IP / ICMP 100.95.145.56 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.982409,250.215.206.200,192.168.31.185,41613,100,854,udp,malicious,28,IP / UDP 250.215.206.200:41613 > 192.168.31.185:100
2024-04-21T17:23:19.986399,101.77.93.35,192.168.31.185,16341,100,1102,icmp,malicious,28,IP / ICMP 101.77.93.35 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.993381,119.18.47.107,192.168.31.185,33230,100,879,icmp,malicious,28,IP / ICMP 119.18.47.107 > 192.168.31.185 echo-request 0
2024-04-21T17:23:19.998367,223.231.61.86,192.168.31.185,38474,100,580,syn,malicious,40,IP / TCP 223.231.61.86:38474 > 192.168.31.185:100 S
2024-04-21T17:23:20.003354,99.7.24.152,192.168.31.185,4323,100,711,udp,malicious,28,IP / UDP 99.7.24.152:4323 > 192.168.31.185:100
2024-04-21T17:23:20.007343,232.219.154.162,192.168.31.185,7352,100,810,udp,malicious,28,IP / UDP 232.219.154.162:7352 > 192.168.31.185:100
2024-04-21T17:23:20.011333,100.36.14.25,192.168.31.185,47061,100,1309,udp,malicious,28,IP / UDP 100.36.14.25:47061 > 192.168.31.185:100
2024-04-21T17:23:20.016320,196.152.23.1,192.168.31.185,58159,100,1249,icmp,malicious,28,IP / ICMP 196.152.23.1 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.022303,7.150.159.31,192.168.31.185,39869,100,472,icmp,malicious,28,IP / ICMP 7.150.159.31 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.027290,94.26.98.6,192.168.31.185,22693,100,210,icmp,malicious,28,IP / ICMP 94.26.98.6 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.032276,250.135.149.249,192.168.31.185,18067,100,197,icmp,malicious,28,IP / ICMP 250.135.149.249 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.037263,147.50.236.70,192.168.31.185,43275,100,895,udp,malicious,28,IP / UDP 147.50.236.70:43275 > 192.168.31.185:100
2024-04-21T17:23:20.041253,189.36.128.228,192.168.31.185,6719,100,1041,syn,malicious,40,IP / TCP 189.36.128.228:6719 > 192.168.31.185:100 S
2024-04-21T17:23:20.048234,133.46.124.208,192.168.31.185,60779,100,1291,icmp,malicious,28,IP / ICMP 133.46.124.208 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.054218,189.184.104.119,192.168.31.185,52835,100,736,icmp,malicious,28,IP / ICMP 189.184.104.119 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.061199,171.22.102.233,192.168.31.185,49089,100,809,icmp,malicious,28,IP / ICMP 171.22.102.233 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.069179,8.237.175.32,192.168.31.185,39139,100,69,syn,malicious,40,IP / TCP 8.237.175.32:39139 > 192.168.31.185:100 S
2024-04-21T17:23:20.075162,241.62.93.40,192.168.31.185,6742,100,690,udp,malicious,28,IP / UDP 241.62.93.40:6742 > 192.168.31.185:100
2024-04-21T17:23:20.080150,122.223.16.29,192.168.31.185,45937,100,1251,icmp,malicious,28,IP / ICMP 122.223.16.29 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.087130,58.127.3.60,192.168.31.185,1191,100,1285,icmp,malicious,28,IP / ICMP 58.127.3.60 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.095110,252.22.120.14,192.168.31.185,11619,100,1421,syn,malicious,40,IP / TCP 252.22.120.14:11619 > 192.168.31.185:100 S
2024-04-21T17:23:20.107077,39.97.136.191,192.168.31.185,16435,100,721,icmp,malicious,28,IP / ICMP 39.97.136.191 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.114058,119.38.45.20,192.168.31.185,61857,100,1113,udp,malicious,28,IP / UDP 119.38.45.20:61857 > 192.168.31.185:100
2024-04-21T17:23:20.125029,156.83.62.121,192.168.31.185,39286,100,780,udp,malicious,28,IP / UDP 156.83.62.121:39286 > 192.168.31.185:100
2024-04-21T17:23:20.149962,198.231.135.193,192.168.31.185,28007,100,212,syn,malicious,40,IP / TCP 198.231.135.193:28007 > 192.168.31.185:100 S
2024-04-21T17:23:20.155947,158.34.34.161,192.168.31.185,44656,100,179,icmp,malicious,28,IP / ICMP 158.34.34.161 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.163925,223.243.211.86,192.168.31.185,11985,100,155,syn,malicious,40,IP / TCP 223.243.211.86:11985 > 192.168.31.185:100 S
2024-04-21T17:23:20.169909,208.225.220.99,192.168.31.185,37882,100,976,udp,malicious,28,IP / UDP 208.225.220.99:37882 > 192.168.31.185:100
2024-04-21T17:23:20.176890,37.98.2.221,192.168.31.185,3517,100,308,udp,malicious,28,IP / UDP 37.98.2.221:3517 > 192.168.31.185:100
2024-04-21T17:23:20.182875,183.133.77.147,192.168.31.185,29583,100,348,syn,malicious,40,IP / TCP 183.133.77.147:29583 > 192.168.31.185:100 S
2024-04-21T17:23:20.188858,153.207.130.81,192.168.31.185,55958,100,477,syn,malicious,40,IP / TCP 153.207.130.81:55958 > 192.168.31.185:100 S
2024-04-21T17:23:20.196837,5.151.58.83,192.168.31.185,62655,100,1187,icmp,malicious,28,IP / ICMP 5.151.58.83 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.202820,77.42.54.236,192.168.31.185,1700,100,525,udp,malicious,28,IP / UDP 77.42.54.236:1700 > 192.168.31.185:100
2024-04-21T17:23:20.207809,34.56.172.213,192.168.31.185,63899,100,500,icmp,malicious,28,IP / ICMP 34.56.172.213 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.213792,39.95.143.202,192.168.31.185,30639,100,184,udp,malicious,28,IP / UDP 39.95.143.202:30639 > 192.168.31.185:100
2024-04-21T17:23:20.218778,155.231.147.191,192.168.31.185,55342,100,1394,syn,malicious,40,IP / TCP 155.231.147.191:55342 > 192.168.31.185:100 S
2024-04-21T17:23:20.224762,242.41.31.21,192.168.31.185,8880,100,694,syn,malicious,40,IP / TCP 242.41.31.21:8880 > 192.168.31.185:100 S
2024-04-21T17:23:20.229748,61.143.30.220,192.168.31.185,55384,100,1221,syn,malicious,40,IP / TCP 61.143.30.220:55384 > 192.168.31.185:100 S
2024-04-21T17:23:20.234735,33.190.8.210,192.168.31.185,8470,100,376,icmp,malicious,28,IP / ICMP 33.190.8.210 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.240719,21.102.114.94,192.168.31.185,39457,100,1140,syn,malicious,40,IP / TCP 21.102.114.94:39457 > 192.168.31.185:100 S
2024-04-21T17:23:20.245705,121.35.10.173,192.168.31.185,12469,100,1111,icmp,malicious,28,IP / ICMP 121.35.10.173 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.251690,226.77.85.42,192.168.31.185,58607,100,648,icmp,malicious,28,IP / ICMP 226.77.85.42 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.256676,48.9.246.20,192.168.31.185,26680,100,426,udp,malicious,28,IP / UDP 48.9.246.20:26680 > 192.168.31.185:100
2024-04-21T17:23:20.261663,5.107.90.123,192.168.31.185,41320,100,1171,icmp,malicious,28,IP / ICMP 5.107.90.123 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.267647,215.213.22.56,192.168.31.185,34331,100,524,udp,malicious,28,IP / UDP 215.213.22.56:34331 > 192.168.31.185:100
2024-04-21T17:23:20.275626,153.145.248.80,192.168.31.185,38011,100,696,syn,malicious,40,IP / TCP 153.145.248.80:38011 > 192.168.31.185:100 S
2024-04-21T17:23:20.285599,215.98.188.4,192.168.31.185,52609,100,552,icmp,malicious,28,IP / ICMP 215.98.188.4 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.290586,32.90.217.27,192.168.31.185,60706,100,83,syn,malicious,40,IP / TCP 32.90.217.27:60706 > 192.168.31.185:100 S
2024-04-21T17:23:20.299563,80.230.85.16,192.168.31.185,7912,100,77,syn,malicious,40,IP / TCP 80.230.85.16:7912 > 192.168.31.185:100 S
2024-04-21T17:23:20.306543,90.213.145.97,192.168.31.185,2094,100,932,syn,malicious,40,IP / TCP 90.213.145.97:2094 > 192.168.31.185:100 S
2024-04-21T17:23:20.310533,111.134.160.73,192.168.31.185,32868,100,473,udp,malicious,28,IP / UDP 111.134.160.73:32868 > 192.168.31.185:100
2024-04-21T17:23:20.314522,211.12.31.231,192.168.31.185,60940,100,1379,udp,malicious,28,IP / UDP 211.12.31.231:60940 > 192.168.31.185:100
2024-04-21T17:23:20.318511,16.162.37.207,192.168.31.185,38499,100,788,syn,malicious,40,IP / TCP 16.162.37.207:38499 > 192.168.31.185:100 S
2024-04-21T17:23:20.323498,46.177.177.145,192.168.31.185,48481,100,1416,icmp,malicious,28,IP / ICMP 46.177.177.145 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.328485,54.130.123.245,192.168.31.185,16909,100,314,syn,malicious,40,IP / TCP 54.130.123.245:16909 > 192.168.31.185:100 S
2024-04-21T17:23:20.334468,198.114.225.209,192.168.31.185,50062,100,997,icmp,malicious,28,IP / ICMP 198.114.225.209 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.339454,158.245.35.34,192.168.31.185,15381,100,91,udp,malicious,28,IP / UDP 158.245.35.34:15381 > 192.168.31.185:100
2024-04-21T17:23:20.344442,210.249.183.63,192.168.31.185,56400,100,367,udp,malicious,28,IP / UDP 210.249.183.63:56400 > 192.168.31.185:100
2024-04-21T17:23:20.350426,83.65.195.27,192.168.31.185,48845,100,532,icmp,malicious,28,IP / ICMP 83.65.195.27 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.357408,17.34.74.74,192.168.31.185,23121,100,1372,icmp,malicious,28,IP / ICMP 17.34.74.74 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.363390,164.11.196.172,192.168.31.185,25263,100,1126,icmp,malicious,28,IP / ICMP 164.11.196.172 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.368377,171.175.75.241,192.168.31.185,15765,100,388,udp,malicious,28,IP / UDP 171.175.75.241:15765 > 192.168.31.185:100
2024-04-21T17:23:20.372366,55.120.162.28,192.168.31.185,2554,100,1422,icmp,malicious,28,IP / ICMP 55.120.162.28 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.377353,251.134.97.210,192.168.31.185,13411,100,599,syn,malicious,40,IP / TCP 251.134.97.210:13411 > 192.168.31.185:100 S
2024-04-21T17:23:20.381343,223.151.102.165,192.168.31.185,37714,100,546,syn,malicious,40,IP / TCP 223.151.102.165:37714 > 192.168.31.185:100 S
2024-04-21T17:23:20.386330,216.33.31.110,192.168.31.185,4710,100,836,syn,malicious,40,IP / TCP 216.33.31.110:4710 > 192.168.31.185:100 S
2024-04-21T17:23:20.393311,228.229.79.165,192.168.31.185,50465,100,594,icmp,malicious,28,IP / ICMP 228.229.79.165 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.402287,128.242.65.221,192.168.31.185,29702,100,428,syn,malicious,40,IP / TCP 128.242.65.221:29702 > 192.168.31.185:100 S
2024-04-21T17:23:20.408271,72.65.215.30,192.168.31.185,15577,100,435,udp,malicious,28,IP / UDP 72.65.215.30:15577 > 192.168.31.185:100
2024-04-21T17:23:20.413257,119.12.124.56,192.168.31.185,9306,100,1243,syn,malicious,40,IP / TCP 119.12.124.56:9306 > 192.168.31.185:100 S
2024-04-21T17:23:20.420239,105.162.196.149,192.168.31.185,21573,100,1160,syn,malicious,40,IP / TCP 105.162.196.149:21573 > 192.168.31.185:100 S
2024-04-21T17:23:20.427220,163.244.197.235,192.168.31.185,15653,100,313,syn,malicious,40,IP / TCP 163.244.197.235:15653 > 192.168.31.185:100 S
2024-04-21T17:23:20.434202,104.92.14.98,192.168.31.185,57105,100,1469,icmp,malicious,28,IP / ICMP 104.92.14.98 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.441183,7.228.198.28,192.168.31.185,26709,100,221,icmp,malicious,28,IP / ICMP 7.228.198.28 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.447167,134.24.19.41,192.168.31.185,51740,100,770,icmp,malicious,28,IP / ICMP 134.24.19.41 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.453150,195.7.19.138,192.168.31.185,30390,100,1390,syn,malicious,40,IP / TCP 195.7.19.138:30390 > 192.168.31.185:100 S
2024-04-21T17:23:20.458138,20.121.80.104,192.168.31.185,6634,100,616,icmp,malicious,28,IP / ICMP 20.121.80.104 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.463124,254.189.128.37,192.168.31.185,49838,100,170,icmp,malicious,28,IP / ICMP 254.189.128.37 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.469108,84.227.1.172,192.168.31.185,42813,100,1199,icmp,malicious,28,IP / ICMP 84.227.1.172 > 192.168.31.185 echo-request 0
2024-04-21T17:23:20.473098,236.90.203.1,192.168.31.185,29980,100,328,udp,malicious,28,IP / UDP 236.90.203.1:29980 > 192.168.31.185:100
2024-04-21T17:23:20.477087,219.5.141.56,192.168.31.185,62631,100,1171,udp,malicious,28,IP / UDP 219.5.141.56:62631 > 192.168.31.185:100
2024-04-21T17:23:20.480078,203.230.98.244,192.168.31.185,52519,100,1076,udp,malicious,28,IP / UDP 203.230.98.244:52519 > 192.168.31.185:100
